Unnamed: 0,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,registration_year,owner_type,car_condition,insurance_status,accident_history,city
2101,Hyundai Verna,Hyundai,Verna,3,28000,Dealer,Diesel,Automatic,22.0,1582,126.2,5,1150000,2023,Second Owner,Poor,Active,No,Pune
2102,Maruti Alto,Maruti,Alto,5,60000,Individual,Petrol,Manual,22.74,796,47.3,5,264000,2021,First Owner,Excellent,Active,No,Pune
2103,Maruti Swift,Maruti,Swift,5,20000,Dealer,Petrol,Manual,22.0,1197,81.8,5,525000,2021,Third Owner,Excellent,Expired,No,Ahmedabad
2104,Maruti Celerio,Maruti,Celerio,5,52250,Dealer,Petrol,Manual,23.1,998,67.04,5,395000,2021,Second Owner,Good,Expired,Yes,Chennai
2105,Skoda Rapid,Skoda,Rapid,7,74571,Dealer,Diesel,Manual,20.5,1598,105.0,5,475000,2019,Third Owner,Good,Active,Yes,Chennai
2106,Hyundai Verna,Hyundai,Verna,1,3900,Dealer,Petrol,Automatic,17.0,1591,121.3,5,1190000,2025,First Owner,Good,Expired,No,Lucknow
2107,Skoda Rapid,Skoda,Rapid,9,77000,Dealer,Diesel,Manual,20.5,1598,103.5,5,370000,2017,First Owner,Good,Active,No,Jaipur
2108,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,2,10000,Individual,Diesel,Automatic,16.1,1950,191.7,5,5700000,2024,First Owner,Good,Active,No,Chennai
2110,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,10,66000,Dealer,Diesel,Automatic,14.21,2143,203.0,5,925000,2016,First Owner,Excellent,Active,No,Pune
2112,Maruti Alto,Maruti,Alto,10,52349,Dealer,Petrol,Manual,20.92,998,67.1,5,214000,2016,First Owner,Good,Active,No,Bangalore
2113,Hyundai i20,Hyundai,i20,6,34000,Dealer,Petrol,Manual,18.5,1197,82.9,5,495000,2020,Fourth+ Owner,Good,Expired,Yes,Delhi
2114,Volkswagen Vento,Volkswagen,Vento,4,64253,Dealer,Diesel,Manual,20.64,1498,108.49,5,850000,2022,First Owner,Good,Active,No,Ahmedabad
2115,Toyota Innova,Toyota,Innova,8,80000,Dealer,Diesel,Manual,12.99,2494,100.0,8,600000,2018,Second Owner,Fair,Active,No,Bangalore
2116,Ford Ecosport,Ford,Ecosport,5,70000,Individual,Diesel,Manual,22.77,1498,98.59,5,650000,2021,First Owner,Excellent,Active,Yes,Bangalore
2117,Maruti Vitara,Maruti,Vitara,3,55000,Dealer,Diesel,Manual,24.3,1248,88.5,5,874000,2023,First Owner,Fair,Active,No,Ahmedabad
2118,Maruti Swift Dzire,Maruti,Swift Dzire,6,68000,Dealer,Diesel,Manual,19.3,1248,73.9,5,676000,2020,First Owner,Poor,Active,No,Mumbai
2119,Renault KWID,Renault,KWID,5,21445,Dealer,Petrol,Manual,25.17,799,53.3,5,345000,2021,Third Owner,Excellent,Expired,No,Lucknow
2120,Hyundai i20,Hyundai,i20,7,30000,Individual,Petrol,Manual,18.6,1197,81.83,5,470000,2019,First Owner,Good,Active,No,Lucknow
2121,Hyundai Grand,Hyundai,Grand,6,38597,Dealer,Diesel,Manual,24.0,1120,70.0,5,491000,2020,First Owner,Good,Active,No,Mumbai
2122,Maruti Alto,Maruti,Alto,9,53800,Dealer,CNG,Manual,26.83,796,38.4,5,235000,2017,First Owner,Fair,Expired,No,Chennai
2123,Maruti Ignis,Maruti,Ignis,2,8500,Dealer,Petrol,Manual,20.89,1197,81.8,5,600000,2024,First Owner,Good,Active,Yes,Bangalore
2125,Hyundai i20,Hyundai,i20,4,25000,Individual,Petrol,Manual,18.6,1197,81.83,5,635000,2022,First Owner,Fair,Active,No,Kolkata
2126,Maruti Swift,Maruti,Swift,6,90000,Individual,Diesel,Manual,25.2,1248,74.0,5,500000,2020,Fourth+ Owner,Excellent,Active,No,Bangalore
2128,Hyundai i20,Hyundai,i20,12,88000,Dealer,Petrol,Manual,18.5,1197,80.0,5,275000,2014,First Owner,Excellent,Expired,No,Mumbai
2129,Hyundai Elantra,Hyundai,Elantra,6,59000,Dealer,Diesel,Manual,22.7,1582,126.2,5,875000,2020,First Owner,Good,Active,Yes,Ahmedabad
2130,Maruti Swift Dzire,Maruti,Swift Dzire,4,110000,Individual,CNG,Manual,19.0,1197,85.8,5,450000,2022,Second Owner,Excellent,Expired,Yes,Bangalore
2132,Skoda Superb,Skoda,Superb,10,54000,Dealer,Petrol,Manual,13.14,1798,160.0,5,479000,2016,Second Owner,Good,Active,No,Chennai
2134,Datsun redi-GO,Datsun,redi-GO,3,5986,Dealer,Petrol,Automatic,22.0,999,67.05,5,375000,2023,Third Owner,Poor,Expired,No,Delhi
2135,Skoda Rapid,Skoda,Rapid,9,85000,Dealer,Diesel,Manual,20.5,1598,103.5,5,350000,2017,First Owner,Fair,Expired,No,Pune
2136,Maruti Swift,Maruti,Swift,7,62500,Dealer,Diesel,Manual,25.2,1248,74.0,5,485000,2019,First Owner,Good,Active,No,Chennai
2137,Ford Aspire,Ford,Aspire,3,50000,Individual,Diesel,Manual,26.1,1498,99.23,5,800000,2023,Fourth+ Owner,Excellent,Active,No,Kolkata
2138,Hyundai i10,Hyundai,i10,12,84255,Dealer,Petrol,Manual,19.81,1086,68.05,5,215000,2014,Second Owner,Fair,Expired,No,Jaipur
2139,Hyundai Creta,Hyundai,Creta,5,20000,Dealer,Diesel,Manual,19.67,1582,126.2,5,1000000,2021,Second Owner,Poor,Active,No,Lucknow
2140,Hyundai Verna,Hyundai,Verna,7,100000,Individual,Diesel,Manual,22.32,1582,126.32,5,700000,2019,First Owner,Excellent,Active,Yes,Hyderabad
2143,Maruti Baleno,Maruti,Baleno,6,60000,Dealer,Diesel,Manual,27.39,1248,74.0,5,675000,2020,Second Owner,Good,Expired,No,Ahmedabad
2144,Isuzu D-Max,Isuzu,D-Max,3,120000,Individual,Diesel,Manual,12.4,2499,134.0,5,1200000,2023,First Owner,Excellent,Active,No,Hyderabad
2145,Jaguar XF,Jaguar,XF,7,28001,Dealer,Diesel,Automatic,16.36,2179,187.7,5,1895000,2019,Second Owner,Good,Active,No,Chennai
2146,Maruti Alto,Maruti,Alto,9,43000,Dealer,Petrol,Manual,19.7,796,46.3,5,230000,2017,First Owner,Fair,Active,No,Pune
2149,Hyundai i20,Hyundai,i20,6,18000,Dealer,Petrol,Manual,18.6,1197,81.83,5,600000,2020,First Owner,Good,Active,No,Ahmedabad
2150,Maruti Ertiga,Maruti,Ertiga,3,62000,Individual,Petrol,Manual,19.34,1462,103.0,7,815000,2023,First Owner,Excellent,Active,No,Jaipur
2151,Maruti Ciaz,Maruti,Ciaz,4,50000,Individual,Petrol,Manual,20.73,1373,91.1,5,680000,2022,Third Owner,Poor,Active,No,Hyderabad
2153,Maruti Ertiga,Maruti,Ertiga,3,26938,Trustmark Dealer,CNG,Manual,17.5,1373,80.46,7,855000,2023,Fourth+ Owner,Excellent,Active,Yes,Jaipur
2154,Mahindra XUV500,Mahindra,XUV500,6,72500,Dealer,Diesel,Manual,15.1,2179,140.0,7,811000,2020,Third Owner,Good,Active,Yes,Delhi
2155,Skoda Superb,Skoda,Superb,5,65000,Dealer,Petrol,Automatic,14.67,1798,177.46,5,1515000,2021,First Owner,Excellent,Active,No,Delhi
2156,Hyundai Verna,Hyundai,Verna,9,55000,Individual,Diesel,Manual,22.32,1582,126.32,5,450000,2017,Fourth+ Owner,Good,Active,No,Ahmedabad
2157,Hyundai i20,Hyundai,i20,10,115000,Individual,Petrol,Manual,18.5,1197,82.85,5,325000,2016,First Owner,Good,Active,Yes,Jaipur
2158,Mahindra KUV,Mahindra,KUV,5,53000,Individual,Petrol,Manual,18.15,1198,82.0,6,400000,2021,First Owner,Poor,Active,No,Kolkata
2162,BMW 3,BMW,3,6,44000,Dealer,Diesel,Automatic,19.59,1995,184.0,5,2300000,2020,First Owner,Good,Active,Yes,Chennai
2163,Hyundai i20,Hyundai,i20,6,31695,Dealer,Petrol,Manual,18.6,1197,81.83,5,589000,2020,First Owner,Excellent,Active,No,Hyderabad
2164,Hyundai i20,Hyundai,i20,5,37962,Dealer,Diesel,Manual,21.19,1396,88.73,5,715000,2021,Third Owner,Good,Active,No,Pune
2165,Maruti Ertiga,Maruti,Ertiga,8,58277,Dealer,Petrol,Manual,16.02,1373,93.7,7,590000,2018,First Owner,Good,Active,No,Kolkata
2166,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,12,71000,Dealer,Diesel,Automatic,14.21,2143,203.0,5,851000,2014,Third Owner,Good,Active,No,Hyderabad
2168,Maruti Swift Dzire,Maruti,Swift Dzire,3,53000,Dealer,Diesel,Manual,19.3,1248,73.9,5,753000,2023,First Owner,Good,Active,No,Pune
2169,Maruti Alto,Maruti,Alto,13,80000,Dealer,Petrol,Manual,19.7,796,46.3,5,135000,2013,Second Owner,Good,Active,No,Mumbai
2170,Hyundai i20,Hyundai,i20,10,25590,Dealer,Petrol,Manual,17.0,1197,80.0,5,319000,2016,First Owner,Excellent,Expired,No,Delhi
2171,Maruti Swift,Maruti,Swift,6,41000,Dealer,Petrol,Manual,22.0,1197,81.8,5,515000,2020,First Owner,Good,Expired,No,Jaipur
2174,Maruti Alto,Maruti,Alto,12,46000,Dealer,Petrol,Manual,19.7,796,46.3,5,150000,2014,First Owner,Excellent,Expired,Yes,Kolkata
2175,Audi A4,Audi,A4,9,110000,Individual,Diesel,Automatic,15.2,1968,140.8,5,940000,2017,First Owner,Good,Active,No,Hyderabad
2177,Maruti Wagon R,Maruti,Wagon R,9,42710,Dealer,Petrol,Manual,18.9,998,67.1,5,285000,2017,First Owner,Excellent,Active,No,Lucknow
2178,Audi A6,Audi,A6,7,52121,Dealer,Diesel,Automatic,17.68,1968,174.33,5,1700000,2019,First Owner,Fair,Active,No,Kolkata
2179,Honda Jazz,Honda,Jazz,3,30000,Individual,Petrol,Manual,18.2,1199,88.7,5,740000,2023,First Owner,Good,Active,No,Kolkata
2180,Mahindra XUV500,Mahindra,XUV500,7,43943,Dealer,Diesel,Manual,15.1,2179,140.0,7,775000,2019,First Owner,Good,Active,Yes,Mumbai
2181,Renault Duster,Renault,Duster,8,75704,Dealer,Diesel,Manual,19.87,1461,83.8,5,590000,2018,Second Owner,Excellent,Active,No,Pune
2183,Maruti Swift,Maruti,Swift,5,60000,Dealer,Diesel,Manual,28.4,1248,74.0,5,590000,2021,First Owner,Poor,Expired,No,Lucknow
2185,Maruti Ertiga,Maruti,Ertiga,6,98000,Dealer,Diesel,Manual,25.47,1248,88.5,7,750000,2020,First Owner,Fair,Active,No,Pune
2186,Maruti Wagon R,Maruti,Wagon R,7,43000,Individual,Petrol,Manual,20.51,998,67.04,5,380000,2019,First Owner,Excellent,Expired,No,Mumbai
2187,Hyundai Verna,Hyundai,Verna,8,60000,Dealer,Diesel,Manual,23.9,1582,126.2,5,485000,2018,First Owner,Excellent,Active,No,Bangalore
2189,Hyundai Grand,Hyundai,Grand,4,10000,Dealer,Petrol,Manual,18.9,1197,81.86,5,500000,2022,First Owner,Good,Active,No,Mumbai
2190,Hyundai Grand,Hyundai,Grand,5,29901,Dealer,Petrol,Manual,18.9,1197,82.0,5,450000,2021,First Owner,Good,Expired,No,Jaipur
2191,Mercedes-Benz GL-Class,Mercedes-Benz,GL-Class,8,43715,Dealer,Diesel,Automatic,11.3,2987,254.8,7,3500000,2018,First Owner,Good,Active,No,Chennai
2192,Mahindra XUV500,Mahindra,XUV500,5,49000,Dealer,Diesel,Automatic,16.0,2179,140.0,7,1300000,2021,Third Owner,Good,Active,No,Ahmedabad
2194,Maruti Vitara,Maruti,Vitara,4,54452,Dealer,Diesel,Manual,24.3,1248,88.5,5,850000,2022,First Owner,Good,Active,No,Mumbai
2195,Maruti Alto,Maruti,Alto,6,70000,Individual,Petrol,Manual,22.74,796,47.3,5,210000,2020,Second Owner,Good,Active,No,Bangalore
2197,Skoda Rapid,Skoda,Rapid,7,69000,Dealer,Petrol,Automatic,14.3,1598,103.5,5,450000,2019,Second Owner,Excellent,Active,Yes,Chennai
2198,Land Rover Rover,Land Rover,Rover,5,145000,Dealer,Diesel,Automatic,12.81,1999,148.31,7,2850000,2021,First Owner,Fair,Active,No,Mumbai
2200,Maruti Swift Dzire,Maruti,Swift Dzire,3,29000,Dealer,Diesel,Automatic,28.4,1248,74.02,5,775000,2023,First Owner,Good,Active,Yes,Pune
2201,Mahindra Thar,Mahindra,Thar,3,40000,Individual,Diesel,Manual,16.55,2498,105.0,6,850000,2023,First Owner,Good,Expired,No,Lucknow
2203,Tata Hexa,Tata,Hexa,3,44489,Dealer,Diesel,Automatic,17.6,2179,153.86,7,1365000,2023,First Owner,Excellent,Active,No,Kolkata
2205,Jeep Compass,Jeep,Compass,3,40000,Individual,Diesel,Manual,17.1,1956,170.0,5,1650000,2023,First Owner,Fair,Expired,No,Bangalore
2206,Toyota Innova,Toyota,Innova,6,124000,Dealer,Diesel,Manual,12.99,2494,100.0,8,1150000,2020,First Owner,Good,Expired,No,Chennai
2207,Volkswagen Vento,Volkswagen,Vento,5,43000,Dealer,Petrol,Automatic,18.19,1197,103.2,5,690000,2021,First Owner,Excellent,Expired,No,Kolkata
2208,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,11,78000,Dealer,Petrol,Automatic,11.74,1796,186.0,5,899000,2015,First Owner,Good,Active,No,Bangalore
2210,Maruti Ignis,Maruti,Ignis,3,18000,Dealer,Diesel,Manual,26.8,1248,74.0,5,640000,2023,Second Owner,Good,Active,No,Delhi
2211,BMW 6,BMW,6,2,17226,Dealer,Petrol,Automatic,14.28,1998,254.7,4,5000000,2024,Second Owner,Poor,Active,No,Kolkata
2213,Audi A4,Audi,A4,11,67000,Dealer,Petrol,Automatic,10.8,1984,132.0,5,845000,2015,Fourth+ Owner,Good,Active,No,Kolkata
2214,Maruti Wagon R,Maruti,Wagon R,13,80000,Dealer,Petrol,Manual,18.9,1061,67.0,5,175000,2013,First Owner,Good,Active,No,Chennai
2215,Hyundai i20,Hyundai,i20,6,52000,Individual,Petrol,Manual,18.6,1197,81.83,5,535000,2020,First Owner,Excellent,Active,Yes,Pune
2216,Maruti Alto,Maruti,Alto,6,34000,Individual,Petrol,Manual,22.74,796,47.3,5,255000,2020,Fourth+ Owner,Good,Active,No,Delhi
2217,Honda Amaze,Honda,Amaze,8,164000,Dealer,Diesel,Manual,25.8,1498,98.6,5,435000,2018,First Owner,Excellent,Expired,No,Jaipur
2218,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,6,26952,Dealer,Diesel,Automatic,13.0,2143,201.1,5,2600000,2020,First Owner,Good,Active,No,Bangalore
2219,Mahindra KUV,Mahindra,KUV,5,41256,Dealer,Diesel,Manual,25.32,1198,77.0,6,449000,2021,First Owner,Good,Active,No,Jaipur
2220,Maruti Alto,Maruti,Alto,12,25000,Dealer,Petrol,Manual,19.7,796,46.3,5,155000,2014,First Owner,Good,Expired,No,Pune
2221,Renault KWID,Renault,KWID,4,33000,Dealer,Petrol,Manual,23.01,999,67.0,5,360000,2022,First Owner,Excellent,Active,No,Bangalore
2223,Maruti Swift,Maruti,Swift,3,25000,Individual,Petrol,Automatic,22.0,1197,81.8,5,630000,2023,Third Owner,Excellent,Active,No,Bangalore
2224,Maruti Ciaz,Maruti,Ciaz,7,64000,Dealer,Diesel,Manual,26.21,1248,88.5,5,575000,2019,First Owner,Poor,Active,No,Lucknow
2225,Hyundai i20,Hyundai,i20,10,80000,Dealer,Petrol,Manual,18.5,1197,80.0,5,320000,2016,First Owner,Excellent,Active,No,Bangalore
2226,Maruti Wagon R,Maruti,Wagon R,12,59000,Dealer,Petrol,Manual,18.9,1061,67.0,5,165000,2014,Second Owner,Fair,Active,No,Bangalore
2228,Maruti Wagon R,Maruti,Wagon R,12,23710,Dealer,Petrol,Manual,18.9,998,67.1,5,190000,2014,Third Owner,Good,Active,No,Jaipur
2229,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,8,68000,Dealer,Diesel,Automatic,14.21,2143,203.0,5,1690000,2018,First Owner,Excellent,Active,No,Chennai
2230,Renault KWID,Renault,KWID,3,36000,Dealer,Petrol,Automatic,24.04,999,67.0,5,395000,2023,First Owner,Good,Active,No,Bangalore
2231,Maruti Celerio,Maruti,Celerio,4,15500,Dealer,Petrol,Automatic,23.1,998,67.04,5,485000,2022,First Owner,Excellent,Active,No,Hyderabad
2232,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,2,11000,Dealer,Diesel,Automatic,16.1,1950,191.7,5,5275000,2024,First Owner,Good,Active,No,Ahmedabad
2233,Skoda Superb,Skoda,Superb,12,68387,Dealer,Petrol,Automatic,12.0,3597,260.0,5,499000,2014,Second Owner,Fair,Active,No,Chennai
2234,Maruti Ertiga,Maruti,Ertiga,9,73000,Dealer,Diesel,Manual,20.77,1248,88.76,7,589000,2017,First Owner,Fair,Active,No,Lucknow
2236,Audi A6,Audi,A6,8,56787,Dealer,Diesel,Automatic,17.68,1968,174.33,5,1650000,2018,First Owner,Excellent,Expired,No,Ahmedabad
2237,Toyota Innova,Toyota,Innova,5,119000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1400000,2021,First Owner,Excellent,Active,No,Lucknow
2238,Volkswagen Polo,Volkswagen,Polo,3,18523,Dealer,Petrol,Automatic,17.21,1798,189.0,4,875000,2023,First Owner,Excellent,Active,No,Ahmedabad
2240,BMW X3,BMW,X3,2,8620,Dealer,Diesel,Automatic,18.56,1995,187.7,5,6100000,2024,Third Owner,Excellent,Active,No,Lucknow
2241,Ford Ecosport,Ford,Ecosport,2,67000,Individual,Diesel,Manual,23.0,1498,98.96,5,979000,2024,First Owner,Good,Expired,Yes,Chennai
2243,Maruti Wagon R,Maruti,Wagon R,6,50000,Individual,CNG,Manual,26.6,998,58.16,5,450000,2020,First Owner,Excellent,Active,Yes,Mumbai
2245,Hyundai Grand,Hyundai,Grand,5,40125,Dealer,Petrol,Manual,18.9,1197,82.0,5,540000,2021,First Owner,Good,Expired,No,Jaipur
2246,Hyundai i20,Hyundai,i20,12,57000,Dealer,Petrol,Manual,17.0,1197,80.0,5,275000,2014,Second Owner,Good,Active,No,Ahmedabad
2247,Hyundai Grand,Hyundai,Grand,2,15000,Individual,Petrol,Manual,18.9,1197,81.86,5,575000,2024,First Owner,Fair,Active,No,Jaipur
2248,Ford Ecosport,Ford,Ecosport,6,39720,Dealer,Petrol,Manual,18.88,999,123.24,5,650000,2020,Second Owner,Good,Active,Yes,Chennai
2249,Ford Ecosport,Ford,Ecosport,4,26000,Individual,Diesel,Manual,23.0,1498,98.96,5,700000,2022,Second Owner,Poor,Active,No,Kolkata
2250,Skoda Octavia,Skoda,Octavia,7,79000,Dealer,Diesel,Automatic,19.3,1968,141.0,5,1200000,2019,First Owner,Excellent,Expired,No,Kolkata
2251,Maruti Vitara,Maruti,Vitara,3,15734,Dealer,Diesel,Automatic,24.3,1248,88.5,5,1020000,2023,First Owner,Good,Expired,No,Hyderabad
2254,Maruti Wagon R,Maruti,Wagon R,13,55000,Dealer,Petrol,Manual,21.79,998,67.05,5,175000,2013,Second Owner,Excellent,Active,No,Lucknow
2256,Maruti Vitara,Maruti,Vitara,3,30000,Individual,Diesel,Manual,24.3,1248,88.5,5,760000,2023,First Owner,Good,Active,No,Jaipur
2259,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,4,26000,Dealer,Petrol,Automatic,12.0,1991,184.0,5,4150000,2022,First Owner,Poor,Active,No,Ahmedabad
2260,Maruti Wagon R,Maruti,Wagon R,16,138008,Dealer,Petrol,Manual,18.9,998,67.1,5,110000,2010,First Owner,Good,Active,Yes,Delhi
2261,Mercedes-Benz GL-Class,Mercedes-Benz,GL-Class,5,32000,Dealer,Diesel,Automatic,17.9,2143,168.0,5,3850000,2021,First Owner,Good,Active,No,Delhi
2262,Honda Amaze,Honda,Amaze,3,41612,Dealer,Petrol,Manual,17.8,1198,86.7,5,575000,2023,First Owner,Poor,Active,No,Kolkata
2264,Toyota Innova,Toyota,Innova,7,69000,Dealer,Diesel,Manual,12.8,2494,102.0,8,1120000,2019,Second Owner,Excellent,Expired,No,Mumbai
2266,Hyundai i20,Hyundai,i20,10,89000,Dealer,Petrol,Automatic,15.0,1396,100.0,5,325000,2016,Third Owner,Good,Active,No,Mumbai
2267,Mahindra XUV500,Mahindra,XUV500,9,200000,Individual,Diesel,Manual,15.1,2179,140.0,7,600000,2017,First Owner,Fair,Active,No,Ahmedabad
2268,Maruti Celerio,Maruti,Celerio,5,16000,Dealer,Petrol,Automatic,23.1,998,67.04,5,445000,2021,First Owner,Good,Active,No,Bangalore
2269,Maruti Ertiga,Maruti,Ertiga,4,30900,Individual,CNG,Manual,17.5,1373,80.46,7,820000,2022,First Owner,Excellent,Expired,No,Kolkata
2271,Hyundai Verna,Hyundai,Verna,9,71452,Dealer,Diesel,Automatic,19.08,1582,126.32,5,495000,2017,Second Owner,Good,Active,No,Pune
2272,Ford Figo,Ford,Figo,6,52000,Dealer,Diesel,Manual,25.83,1498,99.0,5,550000,2020,Second Owner,Good,Expired,No,Ahmedabad
2273,Toyota Fortuner,Toyota,Fortuner,11,64000,Dealer,Diesel,Manual,11.5,2982,171.0,7,1085000,2015,First Owner,Excellent,Expired,No,Delhi
2274,Mahindra XUV500,Mahindra,XUV500,6,135884,Dealer,Diesel,Manual,16.0,2179,140.0,7,950000,2020,First Owner,Fair,Active,No,Pune
2276,Ford Ecosport,Ford,Ecosport,6,60000,Individual,Diesel,Manual,22.77,1498,98.59,5,800000,2020,First Owner,Excellent,Expired,Yes,Chennai
2277,Honda City,Honda,City,5,100000,Individual,Diesel,Manual,26.0,1498,98.6,5,850000,2021,First Owner,Fair,Active,No,Hyderabad
2278,Renault KWID,Renault,KWID,5,35000,Individual,Petrol,Manual,25.17,799,53.3,5,299000,2021,First Owner,Fair,Active,Yes,Pune
2279,Maruti Swift,Maruti,Swift,6,107000,Individual,Diesel,Manual,25.2,1248,74.0,5,600000,2020,First Owner,Excellent,Active,No,Ahmedabad
2280,Volkswagen Polo,Volkswagen,Polo,7,68000,Dealer,Diesel,Manual,20.14,1498,88.8,5,450000,2019,First Owner,Good,Active,No,Pune
2281,Tata Tiago,Tata,Tiago,3,14902,Dealer,Petrol,Manual,23.84,1199,83.83,5,310000,2023,First Owner,Excellent,Active,No,Jaipur
2282,BMW 7,BMW,7,5,37000,Dealer,Diesel,Automatic,17.66,2993,261.49,4,6400000,2021,First Owner,Fair,Active,No,Chennai
2283,Renault Duster,Renault,Duster,6,80342,Dealer,Diesel,Manual,20.45,1461,83.8,5,580000,2020,First Owner,Poor,Active,Yes,Ahmedabad
2284,Toyota Fortuner,Toyota,Fortuner,10,79431,Dealer,Diesel,Manual,12.55,2982,168.5,7,990000,2016,First Owner,Good,Active,No,Jaipur
2285,Maruti Swift Dzire,Maruti,Swift Dzire,8,21000,Individual,Petrol,Manual,17.5,1298,85.8,5,470000,2018,First Owner,Good,Active,Yes,Chennai
2286,Renault Duster,Renault,Duster,8,53000,Dealer,Diesel,Manual,19.87,1461,83.8,5,475000,2018,First Owner,Good,Active,No,Delhi
2288,Maruti Wagon R,Maruti,Wagon R,4,17745,Dealer,Petrol,Manual,20.51,998,67.04,5,500000,2022,Second Owner,Excellent,Active,No,Delhi
2289,Honda Amaze,Honda,Amaze,8,54642,Dealer,Diesel,Manual,25.8,1498,98.6,5,390000,2018,Third Owner,Excellent,Active,No,Chennai
2290,Hyundai i10,Hyundai,i10,11,77739,Dealer,Petrol,Automatic,16.95,1197,78.9,5,290000,2015,First Owner,Good,Expired,No,Mumbai
2291,Maruti Celerio,Maruti,Celerio,5,36000,Dealer,Petrol,Automatic,23.1,998,67.04,5,450000,2021,First Owner,Good,Expired,Yes,Lucknow
2292,Hyundai Grand,Hyundai,Grand,3,31025,Dealer,Petrol,Automatic,18.9,1197,81.86,5,596000,2023,Second Owner,Good,Active,Yes,Jaipur
2293,Maruti Vitara,Maruti,Vitara,5,83000,Individual,Diesel,Manual,24.3,1248,88.5,5,650000,2021,First Owner,Good,Active,No,Jaipur
2295,Maruti Ignis,Maruti,Ignis,4,26000,Dealer,Petrol,Manual,20.89,1197,81.8,5,490000,2022,First Owner,Excellent,Active,No,Ahmedabad
2296,Volkswagen Vento,Volkswagen,Vento,2,4200,Dealer,Petrol,Manual,15.04,1598,103.2,5,875000,2024,First Owner,Good,Active,No,Hyderabad
2297,Toyota Innova,Toyota,Innova,8,74000,Dealer,Diesel,Manual,12.99,2494,100.6,8,950000,2018,Fourth+ Owner,Good,Active,No,Lucknow
2298,Skoda Rapid,Skoda,Rapid,5,56789,Dealer,Diesel,Automatic,21.66,1498,103.52,5,775000,2021,Third Owner,Excellent,Active,No,Hyderabad
2299,Maruti Ertiga,Maruti,Ertiga,5,37000,Dealer,Petrol,Manual,17.5,1373,91.1,7,695000,2021,First Owner,Fair,Active,No,Mumbai
2301,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,10,57000,Dealer,Diesel,Automatic,14.21,2143,203.0,5,1125000,2016,First Owner,Excellent,Active,No,Bangalore
2302,Hyundai i20,Hyundai,i20,9,90000,Individual,Petrol,Manual,17.0,1197,80.0,5,310000,2017,First Owner,Good,Active,No,Bangalore
2303,Ford Figo,Ford,Figo,6,20319,Dealer,Petrol,Manual,18.16,1196,86.8,5,355000,2020,Second Owner,Excellent,Active,No,Lucknow
2304,Renault Duster,Renault,Duster,7,76000,Dealer,Diesel,Manual,19.64,1461,108.45,5,541000,2019,First Owner,Poor,Expired,Yes,Ahmedabad
2305,Toyota Innova,Toyota,Innova,9,174000,Dealer,Diesel,Manual,12.8,2494,102.0,8,850000,2017,First Owner,Good,Active,No,Jaipur
2307,Jaguar XF,Jaguar,XF,6,28000,Dealer,Diesel,Automatic,16.36,2179,187.7,5,2400000,2020,Third Owner,Excellent,Expired,No,Mumbai
2309,Audi A6,Audi,A6,10,110000,Dealer,Diesel,Automatic,17.68,1968,174.33,5,1000000,2016,Fourth+ Owner,Good,Expired,No,Lucknow
2310,Maruti Swift Dzire,Maruti,Swift Dzire,11,80000,Dealer,Petrol,Manual,20.85,1197,83.14,5,325000,2015,First Owner,Good,Active,No,Bangalore
2311,Hyundai i20,Hyundai,i20,5,50000,Individual,Petrol,Manual,18.6,1197,81.83,5,540000,2021,First Owner,Good,Active,No,Ahmedabad
2312,Hyundai Creta,Hyundai,Creta,4,45000,Dealer,Petrol,Automatic,13.0,1591,121.3,5,1175000,2022,First Owner,Good,Active,No,Mumbai
2313,Maruti Wagon R,Maruti,Wagon R,5,60000,Individual,Petrol,Manual,20.51,998,67.04,5,350000,2021,Second Owner,Good,Active,No,Pune
2314,Hyundai i20,Hyundai,i20,11,77000,Dealer,Petrol,Manual,17.0,1197,80.0,5,300000,2015,First Owner,Fair,Active,Yes,Pune
2315,Hyundai i20,Hyundai,i20,8,33000,Individual,Petrol,Manual,18.5,1197,82.9,5,325000,2018,First Owner,Good,Active,No,Ahmedabad
2316,Mahindra XUV500,Mahindra,XUV500,6,57000,Individual,Diesel,Manual,16.0,1997,140.0,7,925000,2020,Second Owner,Excellent,Active,No,Hyderabad
2317,Skoda Superb,Skoda,Superb,6,59000,Dealer,Diesel,Automatic,17.2,1968,138.03,5,1245000,2020,Third Owner,Good,Active,No,Lucknow
2318,Tata Safari,Tata,Safari,8,120000,Individual,Diesel,Manual,14.0,2179,138.1,7,600000,2018,Third Owner,Fair,Active,No,Lucknow
2319,Hyundai i10,Hyundai,i10,12,120000,Individual,Petrol,Manual,19.81,1086,68.05,5,150000,2014,First Owner,Good,Active,Yes,Chennai
